date,turnover,cost,optimizer_cost,rounding_cost,status,solver_status,allocator,weights_pre_rounding,heuristic_method,heuristic_diagnostics
2017-12-15,0.018495824772533895,3.698718103793773e-05,36.98718103793773,0.0,below,optimal,optimizer,"{'SPY': 1.0323969065774949e-07, 'QQQ': 0.00019394861548883893, 'IWM': 0.09611074279638854, 'EFA': 1.2316777701357497e-07, 'VGK': 1.3244955458747097e-07, 'VPL': 1.264058430902814e-07, 'EWJ': 0.08796016822979542, 'EWG': 0.006456109674516947, 'EEM': 1.3446111797965997e-07, 'EWZ': 4.0911102180809854e-07, 'INDA': 0.004604675648827944, 'MCHI': 0.0025309323530487565, 'EWU': 1.0772291702842042e-07, 'EZA': 9.791062242402276e-08, 'XLY': 1.0303788238556544e-07, 'XLP': 0.08923986615615881, 'XLE': 0.03819721916948602, 'XLF': 0.10000000069917217, 'XLV': 0.017148287496308815, 'XLK': 0.01393041443994855, 'XLI': 0.09950047443261864, 'XLB': 8.80544262652411e-08, 'XLRE': 9.717858893303345e-08, 'XLU': 0.007697026281282472, 'USMV': 0.0035438482695306383, 'MTUM': 4.012692245746454e-06, 'QUAL': 1.1041310594054207e-07, 'VLUE': 9.291703330852131e-08, 'SIZE': 9.673176689451996e-08, 'VYM': 8.990635262378986e-08, 'SCHD': 1.0609932031006545e-07, 'SPLV': 1.041231313759808e-07, 'VUG': 1.3063425178839584e-07, 'VTV': 0.08408846514260199, 'VNQ': 0.0037498040357281243, 'VNQI': 0.006055645993414715, 'O': 0.008568468058571288, 'PSA': 0.002163237398409917, 'SHY': 0.06832809505280657, 'IEI': 0.08167194921450209, 'IEF': 8.763942934052226e-08, 'TLT': 0.0327317920326478, 'TIP': 8.48150008627865e-08, 'VGSH': 7.268912067888993e-08, 'VGIT': 8.070801960723112e-08, 'AGG': 8.586148773789546e-08, 'MUB': 8.874599883276548e-08, 'LQD': 1.5298221983983338e-06, 'HYG': 7.739188660480279e-08, 'VCIT': 1.5126505678555379e-06, 'VCSH': 7.823795079397841e-08, 'EMB': 1.0139484511870065e-07, 'EMLC': 1.0836572466057115e-07, 'BNDX': 8.155746626678828e-08, 'GLD': 0.02837503733782551, 'SLV': 0.020474934534675075, 'PPLT': 1.1309941759630166e-07, 'DBC': 0.001642873445489034, 'USO': 0.0016007422800078635, 'UNG': 0.005652384754943147, 'DBA': 0.002569966530692864, 'CORN': 0.0016375096230933494, 'UUP': 0.0735650103468431, 'GBTC': 0.01000000071941014}",,
2018-01-22,0.011156806662795686,2.230660357947792e-05,22.30660357947792,0.0,below,optimal,optimizer,"{'SPY': -6.151509940501647e-10, 'QQQ': 0.00020186319388185115, 'IWM': 0.09761597923986497, 'EFA': -6.145398141312158e-10, 'VGK': -6.141439706218782e-10, 'VPL': -6.144183465425783e-10, 'EWJ': 0.09155082202898691, 'EWG': 0.00671264063727583, 'EEM': -6.134374257454716e-10, 'EWZ': 2.6895706526947034e-07, 'INDA': 0.004763965535038657, 'MCHI': 0.0027874509442050227, 'EWU': -6.147663132783182e-10, 'EZA': -6.14671653410832e-10, 'XLY': -6.14805572718095e-10, 'XLP': 0.08865939119489337, 'XLE': 0.037031179392442944, 'XLF': 0.09999986420403127, 'XLV': 0.01762151924467211, 'XLK': 0.014272806548984959, 'XLI': 0.09999986597857514, 'XLB': -6.157561306404753e-10, 'XLRE': -6.174842130759183e-10, 'XLU': 0.00676578556225827, 'USMV': 0.004574427112315935, 'MTUM': 4.228937396158741e-06, 'QUAL': -6.148386480427902e-10, 'VLUE': -6.152199495764332e-10, 'SIZE': -6.157154978573087e-10, 'VYM': -6.157353601125668e-10, 'SCHD': -6.149000806046637e-10, 'SPLV': 3.9482885956299235e-07, 'VUG': -6.142973575843322e-10, 'VTV': 0.08582243085612629, 'VNQ': 0.0034341018809151257, 'VNQI': 0.006313098226457977, 'O': 0.0077903541283483695, 'PSA': 0.0019122737504226896, 'SHY': 0.06590836350717832, 'IEI': 0.08409163518884655, 'IEF': -6.172316050845682e-10, 'TLT': 0.030415127154831766, 'TIP': -6.172410653633084e-10, 'VGSH': -6.175566097023118e-10, 'VGIT': -6.173568494878506e-10, 'AGG': -6.171043057463027e-10, 'MUB': -6.168584369683145e-10, 'LQD': 9.890260364261448e-07, 'HYG': -6.172936339458616e-10, 'VCIT': 9.61352048368905e-07, 'VCSH': -6.173020534693638e-10, 'EMB': -6.165322513813342e-10, 'EMLC': -6.157374431654042e-10, 'BNDX': -6.170548154511598e-10, 'GLD': 0.03326403288435406, 'SLV': 0.02094265274457615, 'PPLT': 3.4735240726965214e-07, 'DBC': 0.001696345257512067, 'USO': 0.0017243291768366785, 'UNG': 0.006433640273230928, 'DBA': 0.0025323978166492665, 'CORN': 0.0016037233816135854, 'UUP': 0.06866580005502146, 'GBTC': 0.004884959072988741}",,
2018-02-23,0.0032243460812924826,6.441975496131804e-06,6.441975496131803,0.0,below,optimal,optimizer,"{'SPY': -2.938079048811515e-10, 'QQQ': 0.0002082296139738014, 'IWM': 0.09739103272020906, 'EFA': -2.67295708467296e-10, 'VGK': -2.66860908650784e-10, 'VPL': -2.6726091524244685e-10, 'EWJ': 0.09089167353285305, 'EWG': 0.0064730054000568015, 'EEM': -2.6589309315606654e-10, 'EWZ': 4.014303823544533e-07, 'INDA': 0.004607161610064475, 'MCHI': 0.0028108367503332852, 'EWU': -2.6812465855650353e-10, 'EZA': -2.6734701079587356e-10, 'XLY': -2.8113469148964914e-10, 'XLP': 0.08515927079935189, 'XLE': 0.033678605792722076, 'XLF': 0.0999999725554276, 'XLV': 0.017435330839952096, 'XLK': 0.01467802111089789, 'XLI': 0.09999997759601409, 'XLB': -2.943083452848237e-10, 'XLRE': -2.96554254239507e-10, 'XLU': 0.007032740641803046, 'USMV': 0.007805879988490993, 'MTUM': 4.51812085136036e-06, 'QUAL': -2.9342061876562585e-10, 'VLUE': -2.9454473590355487e-10, 'SIZE': -2.939179020215502e-10, 'VYM': -2.9477290096331515e-10, 'SCHD': -2.937767246908903e-10, 'SPLV': 2.107867695693925e-06, 'VUG': -2.813917192416051e-10, 'VTV': 0.08536129666877833, 'VNQ': 0.0033466529514924012, 'VNQI': 0.006205095236150841, 'O': 0.005776012288055837, 'PSA': 0.001991780421871705, 'SHY': 0.0681382127976121, 'IEI': 0.08654611440848796, 'IEF': -2.776850117164798e-10, 'TLT': 0.030240081528376712, 'TIP': -2.805492625104714e-10, 'VGSH': -2.805310539647946e-10, 'VGIT': -2.7764671013993884e-10, 'AGG': -2.8033623833094803e-10, 'MUB': -2.7997344224028695e-10, 'LQD': 1.492683664987725e-06, 'HYG': -2.813142318466684e-10, 'VCIT': 1.4992902067564115e-06, 'VCSH': -2.803868133603842e-10, 'EMB': -2.806668330229577e-10, 'EMLC': -2.7924758871880524e-10, 'BNDX': -2.799525485122666e-10, 'GLD': 0.034277252512363125, 'SLV': 0.02102989477262351, 'PPLT': 4.058894013903599e-07, 'DBC': 0.0017486066049908035, 'USO': 0.0017785704042494216, 'UNG': 0.005918504964930732, 'DBA': 0.0026784897932479726, 'CORN': 0.0017147878788983956, 'UUP': 0.07085807515314213, 'GBTC': 0.0042084149790772695}",,
2018-03-28,0.00023706997167239133,4.6075782112028354e-07,0.4607578211202835,0.0,below,optimal,optimizer,"{'SPY': -3.717515272328453e-10, 'QQQ': 0.00020000719775904385, 'IWM': 0.09786685162005973, 'EFA': -3.7121898056000933e-10, 'VGK': -3.7111350988584225e-10, 'VPL': -3.711061203774665e-10, 'EWJ': 0.09073914996383801, 'EWG': 0.006335441164761284, 'EEM': -3.7129770264226406e-10, 'EWZ': 4.1621727681101046e-07, 'INDA': 0.004504749252445799, 'MCHI': 0.0026802112657000514, 'EWU': -3.7132575217028824e-10, 'EZA': -3.723167675150889e-10, 'XLY': -3.715321473498615e-10, 'XLP': 0.0846580294084171, 'XLE': 0.033422002789008226, 'XLF': 0.09616713608528377, 'XLV': 0.0170129788210289, 'XLK': 0.014187048326741525, 'XLI': 0.09716274156816515, 'XLB': -3.722134325959738e-10, 'XLRE': -3.716561672077157e-10, 'XLU': 0.007500277226038318, 'USMV': 0.007839367872900023, 'MTUM': 4.239654483904641e-06, 'QUAL': -3.715340002874169e-10, 'VLUE': -3.7177212493202695e-10, 'SIZE': -3.7143992377877225e-10, 'VYM': -3.719853707626842e-10, 'SCHD': -3.716823269043439e-10, 'SPLV': 2.3247080047365635e-06, 'VUG': -3.7164606790876274e-10, 'VTV': 0.0835222610287018, 'VNQ': 0.003502127024586517, 'VNQI': 0.006325554353856864, 'O': 0.006145461543355393, 'PSA': 0.0021348187779926834, 'SHY': 0.07022146652194494, 'IEI': 0.08941523133355454, 'IEF': -3.707983213414289e-10, 'TLT': 0.03200177301907901, 'TIP': -3.7075896824993494e-10, 'VGSH': -3.7087584584919904e-10, 'VGIT': -3.708367544551423e-10, 'AGG': -3.7075701413839674e-10, 'MUB': -3.706683914327773e-10, 'LQD': 1.4929998921125431e-06, 'HYG': -3.7122808104934276e-10, 'VCIT': 1.4965201089063558e-06, 'VCSH': -3.708297452341999e-10, 'EMB': -3.71028631826243e-10, 'EMLC': -3.705609826469422e-10, 'BNDX': -3.7055568867897017e-10, 'GLD': 0.035128926272597866, 'SLV': 0.021292320614753918, 'PPLT': 4.2147178373404853e-07, 'DBC': 0.00179472789788012, 'USO': 0.001863515604022841, 'UNG': 0.005872589296924741, 'DBA': 0.002694706184811004, 'CORN': 0.0017602039838212798, 'UUP': 0.07328586136070021, 'GBTC': 0.002752081072209347}",,
2018-05-01,0.004063774614383669,8.11186289588989e-06,8.111862895889889,0.0,below,optimal,optimizer,"{'SPY': -1.9550974195776653e-10, 'QQQ': 0.00020642971177790246, 'IWM': 0.09965108070995282, 'EFA': -1.8999507177468915e-10, 'VGK': -1.900067713734121e-10, 'VPL': -1.898774390535467e-10, 'EWJ': 0.0911964340699168, 'EWG': 0.006452510578018727, 'EEM': -1.900616010027023e-10, 'EWZ': 3.5348885305739627e-07, 'INDA': 0.004633394600115479, 'MCHI': 0.0026464143431115953, 'EWU': -1.8989893983001446e-10, 'EZA': -1.9098969981797564e-10, 'XLY': -1.925790877342689e-10, 'XLP': 0.08044531322074469, 'XLE': 0.03685874595685494, 'XLF': 0.09641619013816724, 'XLV': 0.01719461378592612, 'XLK': 0.014547840397464547, 'XLI': 0.0947102219866347, 'XLB': -1.9596379063110077e-10, 'XLRE': -1.9544857705500087e-10, 'XLU': 0.01168060923858028, 'USMV': 0.007871857609913819, 'MTUM': 4.224294867908839e-06, 'QUAL': -1.95394345517856e-10, 'VLUE': -1.9547572038006968e-10, 'SIZE': -1.9530494449165612e-10, 'VYM': -1.9564314215681057e-10, 'SCHD': -1.9553476376628594e-10, 'SPLV': 2.219527903225085e-06, 'VUG': -1.9275490817556616e-10, 'VTV': 0.08418041946014385, 'VNQ': 0.0035365780687213804, 'VNQI': 0.006398835133453441, 'O': 0.0060862168984116465, 'PSA': 0.0021443016188716604, 'SHY': 0.06966963273350715, 'IEI': 0.08823179126956991, 'IEF': -1.912355779950672e-10, 'TLT': 0.03119037900678188, 'TIP': -1.9164716567652873e-10, 'VGSH': -1.9171334084571625e-10, 'VGIT': -1.912095185034163e-10, 'AGG': -1.917183632934111e-10, 'MUB': -1.916086765874882e-10, 'LQD': 1.4209310050480892e-06, 'HYG': -1.9204512550353792e-10, 'VCIT': 1.4316776276075537e-06, 'VCSH': -1.91702902342057e-10, 'EMB': -1.9206813632258302e-10, 'EMLC': -1.9182760940318032e-10, 'BNDX': -1.9148578705527826e-10, 'GLD': 0.03436296406413837, 'SLV': 0.020983052823417055, 'PPLT': 3.761586288774783e-07, 'DBC': 0.0018507637707428843, 'USO': 0.0019290224373239185, 'UNG': 0.0019149608366083692, 'DBA': 0.002791371713105966, 'CORN': 0.0018551083686975532, 'UUP': 0.07491478124106425, 'GBTC': 0.003438143328076111}",,
2018-06-04,0.0046999807654551995,9.408127333482497e-06,9.408127333482497,0.0,below,optimal,optimizer,"{'SPY': 5.469793163276878e-07, 'QQQ': 0.0002187116136656303, 'IWM': 0.10000000460315349, 'EFA': 5.292144956074856e-07, 'VGK': 5.000730816405847e-07, 'VPL': 5.989636124590424e-07, 'EWJ': 0.08953073427775687, 'EWG': 0.00626950207359499, 'EEM': 4.97910573470998e-07, 'EWZ': 5.697281022626153e-07, 'INDA': 0.004357972805300732, 'MCHI': 0.002756687321365061, 'EWU': 5.638349616243036e-07, 'EZA': 3.3378464318546313e-07, 'XLY': 6.368667250221674e-07, 'XLP': 0.07914909237451906, 'XLE': 0.03735221811807246, 'XLF': 0.09506405954170416, 'XLV': 0.017193842753447444, 'XLK': 0.01545688927137727, 'XLI': 0.09727572704971468, 'XLB': 4.770710387365182e-07, 'XLRE': 5.66987542034444e-07, 'XLU': 0.012795026907527155, 'USMV': 0.00804497485640092, 'MTUM': 4.526535285866959e-06, 'QUAL': 5.802150514697684e-07, 'VLUE': 5.844300398453986e-07, 'SIZE': 5.662153060491974e-07, 'VYM': 5.182872695231185e-07, 'SCHD': 5.311262941764584e-07, 'SPLV': 1.1057590069190567e-05, 'VUG': 5.872676515520103e-07, 'VTV': 0.08441504959192843, 'VNQ': 0.003619131445033039, 'VNQI': 0.006288241156482541, 'O': 0.006235587846736832, 'PSA': 0.002206411216304929, 'SHY': 0.06867283455773039, 'IEI': 0.08707082692071134, 'IEF': 8.430290978014267e-07, 'TLT': 0.030990476599030266, 'TIP': 9.286262861507562e-07, 'VGSH': 9.132110652327978e-07, 'VGIT': 8.669941585195814e-07, 'AGG': 8.752328075636053e-07, 'MUB': 9.305461066464913e-07, 'LQD': 1.5004028369635677e-06, 'HYG': 7.27878186823799e-07, 'VCIT': 1.5389514402173004e-06, 'VCSH': 9.010292472959028e-07, 'EMB': 6.713665600911299e-07, 'EMLC': 6.48431067983304e-07, 'BNDX': 9.868076540885222e-07, 'GLD': 0.033418136185090035, 'SLV': 0.02090690040815534, 'PPLT': 7.527366725269954e-07, 'DBC': 0.0018446905790741495, 'USO': 0.001824194673995687, 'UNG': 0.0019494102703387064, 'DBA': 0.0026307016050221006, 'CORN': 0.001740815825972385, 'UUP': 0.07514565196417355, 'GBTC': 0.005537637262371891}",,
2018-07-06,0.002759881658453852,5.509958314919573e-06,5.509958314919573,0.0,below,optimal,optimizer,"{'SPY': 5.320265116080902e-09, 'QQQ': 0.00022104530079951118, 'IWM': 0.10000000008348879, 'EFA': 5.057147310634241e-09, 'VGK': 5.002128114997032e-09, 'VPL': 5.09268972201017e-09, 'EWJ': 0.08549248222918637, 'EWG': 0.006160832044572009, 'EEM': 4.36487463420036e-09, 'EWZ': 3.6726171243571765e-07, 'INDA': 0.004368278262415471, 'MCHI': 0.0024980142509242512, 'EWU': 5.363427580913547e-09, 'EZA': 3.680863759894564e-09, 'XLY': 6.797130326751581e-09, 'XLP': 0.08338026632224145, 'XLE': 0.03763399377430719, 'XLF': 0.09257565087462097, 'XLV': 0.017782471233681405, 'XLK': 0.015411025714741115, 'XLI': 0.09399337332846021, 'XLB': 4.560450679766583e-09, 'XLRE': 1.1885837811753306e-06, 'XLU': 0.013807939997519983, 'USMV': 0.008247073475328043, 'MTUM': 4.439111449520414e-06, 'QUAL': 5.420873260691592e-09, 'VLUE': 5.2134060439812565e-09, 'SIZE': 5.5954175478538226e-09, 'VYM': 4.977336820019573e-09, 'SCHD': 5.212843981776307e-09, 'SPLV': 1.1094109463521598e-05, 'VUG': 5.8835789514749744e-09, 'VTV': 0.08488112741629594, 'VNQ': 0.0038030931857830587, 'VNQI': 0.006088606002473814, 'O': 0.0065579738755379745, 'PSA': 0.002421842844977583, 'SHY': 0.06903460752627118, 'IEI': 0.08785372535262195, 'IEF': 1.3698608565837631e-06, 'TLT': 0.032007066952219776, 'TIP': 1.2801353720989134e-06, 'VGSH': 1.0723708860772873e-06, 'VGIT': 1.256522787001643e-06, 'AGG': 1.2988746023607117e-06, 'MUB': 1.3389139053316229e-06, 'LQD': 1.5000121663487225e-06, 'HYG': 6.442317189490155e-09, 'VCIT': 1.510283558503151e-06, 'VCSH': 1.251601072719221e-06, 'EMB': 6.39740318366115e-09, 'EMLC': 9.82479691304449e-07, 'BNDX': 1.1936631984853584e-06, 'GLD': 0.03254119550076809, 'SLV': 0.020436849937779666, 'PPLT': 8.709571924819784e-07, 'DBC': 0.0018235388458946416, 'USO': 0.004832503017767175, 'UNG': 0.001909424470628018, 'DBA': 0.0025266243386291637, 'CORN': 0.0016386413745903287, 'UUP': 0.07546702061468843, 'GBTC': 0.00457160672693674}",,
2018-08-08,5.410426947303468e-06,1.5122046983534989e-12,1.5122046983534988e-06,0.0,below,optimal,optimizer,"{'SPY': 3.472498861194949e-11, 'QQQ': 0.00022434817555738514, 'IWM': 0.09783336770407654, 'EFA': 2.3236860924692236e-11, 'VGK': 2.327209806862443e-11, 'VPL': 2.3063886154970504e-11, 'EWJ': 0.08597818802750884, 'EWG': 0.006057982115499973, 'EEM': 2.059764712108549e-11, 'EWZ': 3.842154819050363e-07, 'INDA': 0.00461707264185581, 'MCHI': 0.002373849655759127, 'EWU': 2.302590388506072e-11, 'EZA': 2.120743184156385e-11, 'XLC': 3.386368786268154e-11, 'XLY': 3.877878181769971e-11, 'XLP': 0.08407076739470253, 'XLE': 0.03688573160658237, 'XLF': 0.09704221643686457, 'XLV': 0.018305142093841775, 'XLK': 0.01567208413413117, 'XLI': 0.09739412263171668, 'XLB': 3.426669093755233e-11, 'XLRE': 1.1574307433471306e-06, 'XLU': 0.013508976382809982, 'USMV': 0.008336741456513915, 'MTUM': 4.475804183283486e-06, 'QUAL': 3.458259478697756e-11, 'VLUE': 3.451692841777028e-11, 'SIZE': 3.4644596619541993e-11, 'VYM': 3.4733651509610214e-11, 'SCHD': 3.4831740626428984e-11, 'SPLV': 1.1123682979226944e-05, 'VUG': 3.896863307336852e-11, 'VTV': 0.08701002010743575, 'VNQ': 0.0037054551122289617, 'VNQI': 0.005952176298975395, 'O': 0.006647781449477637, 'PSA': 0.002222270324334016, 'SHY': 0.06783779661448215, 'IEI': 0.0861049423202015, 'IEF': 1.3281777005126877e-06, 'TLT': 0.030499518891832066, 'TIP': 1.2355633426113959e-06, 'VGSH': 1.0469147438453047e-06, 'VGIT': 1.2225453491118507e-06, 'AGG': 1.2647784131959235e-06, 'MUB': 1.3064366407835377e-06, 'LQD': 1.4692632474313583e-06, 'HYG': 3.7461260668840914e-11, 'VCIT': 1.4806386603728306e-06, 'VCSH': 1.2261871972265267e-06, 'EMB': 3.765745392708658e-11, 'EMLC': 9.613453823518762e-07, 'BNDX': 1.1624957988119769e-06, 'GLD': 0.030909777970091114, 'SLV': 0.019297712100841434, 'PPLT': 8.351004825085361e-07, 'DBC': 0.0017526572763108088, 'USO': 0.004397225977477049, 'UNG': 0.0019526479625013276, 'DBA': 0.002430765351814493, 'CORN': 0.001654499513239384, 'UUP': 0.07514532295743158, 'GBTC': 0.004147158169807796}",,
2018-09-11,0.0016366657219674683,3.2645026772894355e-06,3.2645026772894354,0.0,below,optimal,optimizer,"{'SPY': -3.229024533402312e-10, 'QQQ': 0.00022570349965256274, 'IWM': 0.09981608959172408, 'EFA': -3.2748932723781686e-10, 'VGK': -3.274182131151869e-10, 'VPL': -3.277376563396742e-10, 'EWJ': 0.08352092526626133, 'EWG': 0.005786409092027548, 'EEM': -3.2897102526915384e-10, 'EWZ': 3.0345995454665493e-07, 'INDA': 0.004341756645786396, 'MCHI': 0.0021665573311306498, 'EWU': -3.280045028637512e-10, 'EZA': -3.300408216938446e-10, 'XLC': -3.2493248524884363e-10, 'XLY': -3.2455491020560364e-10, 'XLP': 0.08523329345612102, 'XLE': 0.03582851491078075, 'XLF': 0.09651655690024855, 'XLV': 0.018730236970198544, 'XLK': 0.01584725262045678, 'XLI': 0.09966106819173198, 'XLB': -3.240327718000133e-10, 'XLRE': 1.1846904901025184e-06, 'XLU': 0.013821012266218074, 'USMV': 0.00854622314259736, 'MTUM': 4.6551781795324064e-06, 'QUAL': -3.228111392787113e-10, 'VLUE': -3.2342299504828285e-10, 'SIZE': -3.2285537862928134e-10, 'VYM': -3.2301616533659144e-10, 'SCHD': -3.225473027133244e-10, 'SPLV': 1.1561753818728721e-05, 'VUG': -3.2464118707184826e-10, 'VTV': 0.08779004336066613, 'VNQ': 0.003743047633471885, 'VNQI': 0.005726453508038052, 'O': 0.008402350889720559, 'PSA': 0.002146961744206741, 'SHY': 0.06791892413081409, 'IEI': 0.08616878925765595, 'IEF': 1.344296883700625e-06, 'TLT': 0.03052697464791356, 'TIP': 1.2495059320996924e-06, 'VGSH': 1.0568063069463952e-06, 'VGIT': 1.2360153867838606e-06, 'AGG': 1.2790886747183243e-06, 'MUB': 1.3162367261320434e-06, 'LQD': 1.4863866266820314e-06, 'HYG': -3.243697922522825e-10, 'VCIT': 1.4989018225404813e-06, 'VCSH': 1.2402020308360981e-06, 'EMB': -3.247159123117897e-10, 'EMLC': 8.929387400696905e-07, 'BNDX': 1.1756257671326464e-06, 'GLD': 0.03043637908266405, 'SLV': 0.017634042511525425, 'PPLT': 8.216780726509652e-07, 'DBC': 0.001779480292654399, 'USO': 0.004609348474706033, 'UNG': 0.0018754765802453128, 'DBA': 0.0023605719286202117, 'CORN': 0.0015802922238171745, 'UUP': 0.0754312261921866, 'GBTC': 0.0017957407452089383}",,
2018-10-12,7.214695501564224e-06,1.6932277216149832e-12,1.6932277216149832e-06,0.0,below,optimal,optimizer,"{'SPY': 3.811942319370695e-11, 'QQQ': 0.00022152404642399777, 'IWM': 0.09258820835272802, 'EFA': 2.7302189022202493e-11, 'VGK': 2.724960806563071e-11, 'VPL': 2.7255289320653795e-11, 'EWJ': 0.08575212842148484, 'EWG': 0.005676920020652352, 'EEM': 2.4293960056096816e-11, 'EWZ': 4.2716874287677457e-07, 'INDA': 0.004037935775775077, 'MCHI': 0.002159812028808102, 'EWU': 2.721924896445603e-11, 'EZA': 2.388644164016586e-11, 'XLC': 3.742210627639918e-11, 'XLY': 4.3022516959213116e-11, 'XLP': 0.08522016459972251, 'XLE': 0.03691385360037915, 'XLF': 0.09312598581782851, 'XLV': 0.019128077960370433, 'XLK': 0.015564881427250153, 'XLI': 0.0977487626376479, 'XLB': 3.734165662614278e-11, 'XLRE': 1.1372820375259019e-06, 'XLU': 0.014025895278975485, 'USMV': 0.008488930899012528, 'MTUM': 4.548171747346102e-06, 'QUAL': 3.809359744549615e-11, 'VLUE': 3.800481051212144e-11, 'SIZE': 3.8078918878981294e-11, 'VYM': 3.818005224871538e-11, 'SCHD': 3.8272786999138615e-11, 'SPLV': 1.1310010606824152e-05, 'VUG': 4.31511062835209e-11, 'VTV': 0.08731827192251713, 'VNQ': 0.003561613185766993, 'VNQI': 0.005614290134277387, 'O': 0.008363620440153239, 'PSA': 0.002090082179804112, 'SHY': 0.07004170361362157, 'IEI': 0.08850531522280611, 'IEF': 1.3804322310110888e-06, 'TLT': 0.030422560150686943, 'TIP': 1.2806781731443086e-06, 'VGSH': 1.1004275164704008e-06, 'VGIT': 1.277304155094756e-06, 'AGG': 1.3193247619246768e-06, 'MUB': 1.354207480153558e-06, 'LQD': 1.5272409342448292e-06, 'HYG': 4.2355743060700686e-11, 'VCIT': 1.5436013708784498e-06, 'VCSH': 1.2874421360097044e-06, 'EMB': 4.234489718188422e-11, 'EMLC': 9.622825533013267e-07, 'BNDX': 1.213575095018105e-06, 'GLD': 0.03192542761917494, 'SLV': 0.01879810405257917, 'PPLT': 8.786571778345506e-07, 'DBC': 0.001887123694834448, 'USO': 0.004909669983006506, 'UNG': 0.0021618170491034803, 'DBA': 0.0025043940500250315, 'CORN': 0.0016532268186307353, 'UUP': 0.07802888307302874, 'GBTC': 0.001528267504278194}",,
2018-11-14,8.091743389703212e-06,9.21954758496091e-13,9.219547584960911e-07,0.0,below,optimal,optimizer,"{'SPY': 2.3284749636279584e-11, 'QQQ': 0.00021104157698340292, 'IWM': 0.09051458829390091, 'EFA': 1.7651805348274345e-13, 'VGK': 1.680003057968474e-13, 'VPL': 1.4262489928560906e-13, 'EWJ': 0.08262250496793555, 'EWG': 0.005552473443259381, 'EEM': -1.0252611533257032e-12, 'EWZ': 4.1821244728522746e-07, 'INDA': 0.004213695962247509, 'MCHI': 0.0021625481486326134, 'EWU': 1.8009009481445795e-13, 'EZA': -1.1805563791253738e-12, 'XLC': 2.288553855617388e-11, 'XLY': 2.5631258092380276e-11, 'XLP': 0.09171753469970473, 'XLE': 0.033236370042202354, 'XLF': 0.09342871274188605, 'XLV': 0.019074449859952637, 'XLK': 0.014688595847114967, 'XLI': 0.0945153008809578, 'XLB': 2.304822990493879e-11, 'XLRE': 1.1974060557548993e-06, 'XLU': 0.014528282982441998, 'USMV': 0.008681921339023943, 'MTUM': 4.257787341799566e-06, 'QUAL': 2.3281044524489714e-11, 'VLUE': 2.3192803886413978e-11, 'SIZE': 2.3414104783606932e-11, 'VYM': 2.3452501747496827e-11, 'SCHD': 2.3471475348309134e-11, 'SPLV': 1.1446806244362298e-05, 'VUG': 2.5564490840093184e-11, 'VTV': 0.08771091969262611, 'VNQ': 0.0038049144598248158, 'VNQI': 0.005785665058780626, 'O': 0.009549528469673902, 'PSA': 0.0022336842971153953, 'SHY': 0.0707575181732633, 'IEI': 0.089647286932449, 'IEF': 1.3578612745550567e-06, 'TLT': 0.03061879614544227, 'TIP': 1.2448120540201103e-06, 'VGSH': 1.077610323434452e-06, 'VGIT': 1.2548321251097253e-06, 'AGG': 1.2905245591949006e-06, 'MUB': 1.3293764882124663e-06, 'LQD': 1.4758592083344954e-06, 'HYG': 2.524682517844424e-11, 'VCIT': 1.5025268213557634e-06, 'VCSH': 1.2578647161985337e-06, 'EMB': 2.52742076989354e-11, 'EMLC': 9.428469896980339e-07, 'BNDX': 1.1934337208621675e-06, 'GLD': 0.03199364907725742, 'SLV': 0.018284967079976323, 'PPLT': 8.541233694978373e-07, 'DBC': 0.0017037854482973996, 'USO': 0.0038885247052547365, 'UNG': 0.003215159440167544, 'DBA': 0.0024830889155686817, 'CORN': 0.0016325694484244989, 'UUP': 0.08019088612774607, 'GBTC': 0.001318933571349706}",,
